base_year,year,indicator,revision,industry,subindustry,institutional_sector,current_price,constant_price,unit,revision_rank,inflation_effect
2011-12,2018-19,Net Domestic Product,Third Revised Estimates,,,,16915378.29,12378458.87,₹ Crore,3,4536919.42
2011-12,2018-19,Net Taxes on Products,Third Revised Estimates,,,,1724540.144,1259116.167,₹ Crore,3,465423.9770000002
2011-12,2018-19,Other Current Transfers Net From Row,Third Revised Estimates,,,,493739.5177,,₹ Crore,3,
2011-12,2018-19,Primary Income Receivable Net From Row,Third Revised Estimates,,,,-202324.4672,-152440.1899,₹ Crore,3,-49884.277300000016
2011-12,2018-19,Private Final Consumption Expenditure,Third Revised Estimates,,,,11205296.44,7850443.899,₹ Crore,3,3354852.5409999993
2011-12,2018-19,Subsidies on Products,Third Revised Estimates,,,,319028.2,236527.4318,₹ Crore,3,82500.76820000002
2011-12,2018-19,Taxes on Products,Third Revised Estimates,,,,2043568.344,1495643.599,₹ Crore,3,547924.7450000001
2011-12,2018-19,Valuables,Third Revised Estimates,,,,226104.33,191704.4341,₹ Crore,3,34399.895899999974
2011-12,2019-20,Change in Stock,Third Revised Estimates,,,,135230.7918,108537.2207,₹ Crore,3,26693.5711
2011-12,2019-20,Consumption of Fixed Capital,Third Revised Estimates,,,General Government,174823.0831,,₹ Crore,3,
2011-12,2019-20,Consumption of Fixed Capital,Third Revised Estimates,,,Households Including NPISH,778604.8995,,₹ Crore,3,
2011-12,2019-20,Consumption of Fixed Capital,Third Revised Estimates,,,Private Financial Corporations,17005.62238,,₹ Crore,3,
2011-12,2019-20,Consumption of Fixed Capital,Third Revised Estimates,,,Private Non-Financial Corporations,941370.8012,,₹ Crore,3,
2011-12,2019-20,Consumption of Fixed Capital,Third Revised Estimates,,,Public Financial Corporations,6245.534983,,₹ Crore,3,
2011-12,2019-20,Consumption of Fixed Capital,Third Revised Estimates,,,Public Non-Financial Corporations,245560.9565,,₹ Crore,3,
2011-12,2019-20,Consumption of Fixed Capital,Third Revised Estimates,,,,2163610.898,1731178.493,₹ Crore,3,432432.405
2011-12,2019-20,Export of Goods and Services,Third Revised Estimates,,,,3752187.825,2813893.654,₹ Crore,3,938294.1710000001
2011-12,2019-20,GDP Growth Rate,Third Revised Estimates,,,,6.370082182,3.871436941,%,3,2.498645241
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,,,5.66061931,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,,,4.474479123,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,,,6.112984067,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,,,7.531680073,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",,,,6.160309154,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,Construction,,,,1.620607232,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Electricity, Gas, Water Supply & Other Utility Services",,,,2.261097799,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,Financial Services,,,,3.477479711,%,3,
2011-12,2019-20,GVA Growth Rate,Provisional Estimates,"Financial, Real Estate & Professional Services",,,6.1,4.6,%,6,1.5
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,Manufacturing,"Food Products, Beverages and Tobacco",,,-15.84661631,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,Manufacturing,Machinery and Equipment,,,-7.758088216,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,Manufacturing,Metal Products,,,0.888969338,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,Manufacturing,Other Manufactured Goods,,,2.660945458,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,Manufacturing,"Textiles, Apparel and Leather Products",,,-3.033296874,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,Manufacturing,,,,-2.974962942,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,Mining and Quarrying,,,,-2.961991503,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,Other Services,,,,7.440775119,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,Public Administration and Defence,,,,5.500855493,%,3,
2011-12,2019-20,GVA Growth Rate,Provisional Estimates,"Public Administration, Defence & Other Services",,,15.7,10.0,%,6,5.699999999999999
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Real Estate, Ownership of Dwelling & Professional Services",,,,8.059935995,%,3,
2011-12,2019-20,GVA Growth Rate,Provisional Estimates,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,5.5,3.6,%,6,1.9
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,,,6.030820807,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,,,7.188276485,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",,,,7.090311426,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,,,-2.595985495,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,,,11.13688117,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,,,-9.903528633,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,,,3.501908959,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,,,2.577165758,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,,,1.721427631,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,,,3.074910913,%,3,
2011-12,2019-20,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",,,,3.636118181,%,3,
2011-12,2019-20,Government Final Consumption Expenditure,Third Revised Estimates,,,,2211933.089,1491606.053,₹ Crore,3,720327.0360000001
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,,360311.6677,249149.136,₹ Crore,3,111162.53169999999
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,,28827.04495,24339.70876,₹ Crore,3,4487.336189999998
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,,6163.222184,4755.328163,₹ Crore,3,1407.894021
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,,37164.55884,24564.20923,₹ Crore,3,12600.349609999997
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",,,432466.4937,302808.3822,₹ Crore,3,129658.1115
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,Construction,,,390220.5384,379898.0073,₹ Crore,3,10322.531100000022
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Electricity, Gas, Water Supply & Other Utility Services",,,413288.3759,341044.554,₹ Crore,3,72243.82189999998
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,Financial Services,,,59557.16491,47734.05316,₹ Crore,3,11823.111749999996
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,Manufacturing,,,938018.4814,776982.9754,₹ Crore,3,161035.50600000005
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,Mining and Quarrying,,,76348.69626,58542.14618,₹ Crore,3,17806.550079999994
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,Other Services,,,436501.3053,345295.7522,₹ Crore,3,91205.55310000002
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,Public Administration and Defence,,,558343.9887,442121.9221,₹ Crore,3,116222.06659999996
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Real Estate, Ownership of Dwelling & Professional Services",,,1306118.806,1002432.938,₹ Crore,3,303685.86800000013
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,,91470.65331,72180.8444,₹ Crore,3,19289.808909999992
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,,459708.8989,368057.0926,₹ Crore,3,91651.8063
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",,,551179.5522,440237.937,₹ Crore,3,110941.61520000006
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,,65428.63887,54328.29132,₹ Crore,3,11100.347550000006
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,,299031.1319,241767.9601,₹ Crore,3,57263.17179999998
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,,97048.11631,75184.65232,₹ Crore,3,21863.463990000004
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,,179491.4562,150636.3334,₹ Crore,3,28855.122799999983
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,,38933.14386,31217.68819,₹ Crore,3,7715.455669999996
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,,11444.12792,9110.96107,₹ Crore,3,2333.1668500000014
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,,2196.464459,1771.632012,₹ Crore,3,424.8324469999998
2011-12,2019-20,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",,,693573.0795,564017.5184,₹ Crore,3,129555.56110000005
2011-12,2019-20,Gross Domestic Product,Third Revised Estimates,,,,20103592.86,14534640.78,₹ Crore,3,5568952.08
2011-12,2019-20,Gross Fixed Capital Formation,Third Revised Estimates,,,General Government,706769.6493,558192.1825,₹ Crore,3,148577.46680000005
2011-12,2019-20,Gross Fixed Capital Formation,Third Revised Estimates,,,Household Sector,2241729.895,1815328.895,₹ Crore,3,426401.0
2011-12,2019-20,Gross Fixed Capital Formation,Third Revised Estimates,,,Private Financial Corporations,45464.82508,36165.4541,₹ Crore,3,9299.37098
2011-12,2019-20,Gross Fixed Capital Formation,Third Revised Estimates,,,Private Non-Financial Corporations,2121607.616,1703352.671,₹ Crore,3,418254.94499999983
2011-12,2019-20,Gross Fixed Capital Formation,Third Revised Estimates,,,Public Financial Corporations,11744.7144,9641.477422,₹ Crore,3,2103.236978000001
2011-12,2019-20,Gross Fixed Capital Formation,Third Revised Estimates,,,Public Non-Financial Corporations,593069.042,469898.2852,₹ Crore,3,123170.75680000003
2011-12,2019-20,Gross Fixed Capital Formation,Provisional Estimates,,,,5472006.0,4334091.0,₹ Crore,6,1137915.0
2011-12,2019-20,Gross National Disposable Income,Third Revised Estimates,,,,20450843.2,,₹ Crore,3,
2011-12,2019-20,Gross National Income,Third Revised Estimates,,,,19910479.16,14392900.06,₹ Crore,3,5517579.1
2011-12,2019-20,Gross Saving,Third Revised Estimates,,,General Government,-560170.6855,,₹ Crore,3,
2011-12,2019-20,Gross Saving,Third Revised Estimates,,,Households Including NPISH,3845172.665,,₹ Crore,3,
2011-12,2019-20,Gross Saving,Third Revised Estimates,,,Private Financial Corporations,211990.8737,,₹ Crore,3,
2011-12,2019-20,Gross Saving,Third Revised Estimates,,,Private Non-Financial Corporations,1839009.042,,₹ Crore,3,
2011-12,2019-20,Gross Saving,Third Revised Estimates,,,Public Financial Corporations,312703.3017,,₹ Crore,3,
2011-12,2019-20,Gross Saving,Third Revised Estimates,,,Public Non-Financial Corporations,292430.012,,₹ Crore,3,
2011-12,2019-20,Gross Saving,Third Revised Estimates,,,,5941135.209,,₹ Crore,3,
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,,1885276.273,1108602.918,₹ Crore,3,776673.355
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,,235550.3769,130037.1409,₹ Crore,3,105513.236
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,,269726.976,173971.5087,₹ Crore,3,95755.46730000002
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,,977917.6065,581714.2482,₹ Crore,3,396203.35829999996
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",,,3368471.233,1994325.816,₹ Crore,3,1374145.417
2011-12,2019-20,Gross Value Added,Third Revised Estimates,Construction,,,1378669.244,1043429.41,₹ Crore,3,335239.8339999999
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Electricity, Gas, Water Supply & Other Utility Services",,,502999.344,300797.9513,₹ Crore,3,202201.39269999997
2011-12,2019-20,Gross Value Added,Third Revised Estimates,Financial Services,,,1027635.714,784535.538,₹ Crore,3,243100.1760000001
2011-12,2019-20,Gross Value Added,Provisional Estimates,"Financial, Real Estate & Professional Services",,,3842524.0,2915680.0,₹ Crore,6,926844.0
2011-12,2019-20,Gross Value Added,Third Revised Estimates,Manufacturing,"Food Products, Beverages and Tobacco",,290151.9206,217690.2293,₹ Crore,3,72461.6913
2011-12,2019-20,Gross Value Added,Third Revised Estimates,Manufacturing,Machinery and Equipment,,608260.4284,535783.9711,₹ Crore,3,72476.45730000001
2011-12,2019-20,Gross Value Added,Third Revised Estimates,Manufacturing,Metal Products,,357527.4276,329198.3448,₹ Crore,3,28329.082799999975
2011-12,2019-20,Gross Value Added,Third Revised Estimates,Manufacturing,Other Manufactured Goods,,1095433.693,886119.816,₹ Crore,3,209313.87699999998
2011-12,2019-20,Gross Value Added,Third Revised Estimates,Manufacturing,"Textiles, Apparel and Leather Products",,353727.2982,290913.1872,₹ Crore,3,62814.11100000003
2011-12,2019-20,Gross Value Added,Third Revised Estimates,Manufacturing,,,2705100.768,2259705.548,₹ Crore,3,445395.2200000002
2011-12,2019-20,Gross Value Added,Third Revised Estimates,Mining and Quarrying,,,357000.7169,317134.3495,₹ Crore,3,39866.36739999999
2011-12,2019-20,Gross Value Added,Third Revised Estimates,Other Services,,,1557138.968,969872.9436,₹ Crore,3,587266.0244000001
2011-12,2019-20,Gross Value Added,Third Revised Estimates,Public Administration and Defence,,,1151735.504,762531.4174,₹ Crore,3,389204.0865999999
2011-12,2019-20,Gross Value Added,Provisional Estimates,"Public Administration, Defence & Other Services",,,2886517.0,1844316.0,₹ Crore,6,1042201.0
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Real Estate, Ownership of Dwelling & Professional Services",,,2853477.08,2113707.893,₹ Crore,3,739769.1869999999
2011-12,2019-20,Gross Value Added,Provisional Estimates,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,3316653.0,2577945.0,₹ Crore,6,738708.0
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,,194907.3195,153260.7815,₹ Crore,3,41646.538
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,,2131423.541,1675606.79,₹ Crore,3,455816.75100000016
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",,,2326330.861,1828867.572,₹ Crore,3,497463.2890000001
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,,22496.22233,9157.589785,₹ Crore,3,13338.632545
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,,292917.7385,219178.3261,₹ Crore,3,73739.41239999997
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,,135376.1807,82302.80914,₹ Crore,3,53073.37156
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,,565161.6923,432159.9924,₹ Crore,3,133001.6999
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,,103581.8056,91355.88524,₹ Crore,3,12225.920360000004
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,,19796.28082,14021.05791,₹ Crore,3,5775.22291
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,,13227.96209,13016.31155,₹ Crore,3,211.65054000000055
2011-12,2019-20,Gross Value Added,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",,,1152557.882,861191.9721,₹ Crore,3,291365.90989999997
2011-12,2019-20,Gross Value Added,Third Revised Estimates,,,General Government,1868580.14,,₹ Crore,3,
2011-12,2019-20,Gross Value Added,Third Revised Estimates,,,Households Including NPISH,8177198.842,,₹ Crore,3,
2011-12,2019-20,Gross Value Added,Third Revised Estimates,,,Private Financial Corporations,566404.8389,,₹ Crore,3,
2011-12,2019-20,Gross Value Added,Third Revised Estimates,,,Private Non-Financial Corporations,6248828.192,,₹ Crore,3,
2011-12,2019-20,Gross Value Added,Third Revised Estimates,,,Public Financial Corporations,461230.8748,,₹ Crore,3,
2011-12,2019-20,Gross Value Added,Third Revised Estimates,,,Public Non-Financial Corporations,1058874.427,,₹ Crore,3,
2011-12,2019-20,Import of Goods and Services,Third Revised Estimates,,,,4270232.029,3321756.705,₹ Crore,3,948475.324
2011-12,2019-20,Net Domestic Product,Third Revised Estimates,,,,17939981.96,12803462.28,₹ Crore,3,5136519.680000002
2011-12,2019-20,Net Taxes on Products,Third Revised Estimates,,,,1722475.541,1298540.364,₹ Crore,3,423935.1769999999
2011-12,2019-20,Other Current Transfers Net From Row,Third Revised Estimates,,,,540364.0335,,₹ Crore,3,
2011-12,2019-20,Primary Income Receivable Net From Row,Third Revised Estimates,,,,-193113.6922,-141740.7115,₹ Crore,3,-51372.980699999986
2011-12,2019-20,Private Final Consumption Expenditure,Third Revised Estimates,,,,12245357.27,8256217.714,₹ Crore,3,3989139.556
2011-12,2019-20,Subsidies on Products,Third Revised Estimates,,,,357266.012,257266.5169,₹ Crore,3,99999.4951
2011-12,2019-20,Taxes on Products,Third Revised Estimates,,,,2079741.553,1555806.881,₹ Crore,3,523934.672
2011-12,2019-20,Valuables,Third Revised Estimates,,,,194800.4905,164526.7579,₹ Crore,3,30273.732600000018
2011-12,2020-21,Change in Stock,Third Revised Estimates,,,,38459.99095,25616.48292,₹ Crore,3,12843.50803
2011-12,2020-21,Consumption of Fixed Capital,Third Revised Estimates,,,General Government,188212.6039,,₹ Crore,3,
2011-12,2020-21,Consumption of Fixed Capital,Third Revised Estimates,,,Households Including NPISH,852426.4855,,₹ Crore,3,
2011-12,2020-21,Consumption of Fixed Capital,Third Revised Estimates,,,Private Financial Corporations,21227.43872,,₹ Crore,3,
2011-12,2020-21,Consumption of Fixed Capital,Third Revised Estimates,,,Private Non-Financial Corporations,1011886.271,,₹ Crore,3,
2011-12,2020-21,Consumption of Fixed Capital,Third Revised Estimates,,,Public Financial Corporations,6679.590635,,₹ Crore,3,
2011-12,2020-21,Consumption of Fixed Capital,Third Revised Estimates,,,Public Non-Financial Corporations,260154.9324,,₹ Crore,3,
2011-12,2020-21,Consumption of Fixed Capital,Third Revised Estimates,,,,2340587.322,1832758.894,₹ Crore,3,507828.4280000001
2011-12,2020-21,Export of Goods and Services,Third Revised Estimates,,,,3709236.906,2618152.507,₹ Crore,3,1091084.3989999997
2011-12,2020-21,GDP Growth Rate,Third Revised Estimates,,,,-1.241056024,-5.777724707,%,3,4.536668683
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,,,2.604250281,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,,,3.775618742,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,,,5.760377628,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,,,6.203160898,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",,,,4.005693918,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,Construction,,,,-4.605847332,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Electricity, Gas, Water Supply & Other Utility Services",,,,-4.183808198,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,Financial Services,,,,5.067760734,%,3,
2011-12,2020-21,GVA Growth Rate,Provisional Estimates,"Financial, Real Estate & Professional Services",,,0.892206042,-1.498151319,%,6,2.390357361
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,Manufacturing,"Food Products, Beverages and Tobacco",,,-0.174883988,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,Manufacturing,Machinery and Equipment,,,-4.498979065,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,Manufacturing,Metal Products,,,15.27145483,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,Manufacturing,Other Manufactured Goods,,,8.011035665,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,Manufacturing,"Textiles, Apparel and Leather Products",,,-9.391351098,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,Manufacturing,,,,3.073610993,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,Mining and Quarrying,,,,-8.217082597,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,Other Services,,,,-13.03930494,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,Public Administration and Defence,,,,-0.60914878,%,3,
2011-12,2020-21,GVA Growth Rate,Provisional Estimates,"Public Administration, Defence & Other Services",,,0.405650242,-4.616391619,%,6,5.022041861
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Real Estate, Ownership of Dwelling & Professional Services",,,,0.763034855,%,3,
2011-12,2020-21,GVA Growth Rate,Provisional Estimates,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,-15.48062917,-18.20171896,%,6,2.7210897900000006
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,,,-53.75361815,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,,,-18.38183899,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",,,,-21.34602656,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,,,-62.51163169,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,,,0.816035667,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,,,-20.10685912,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,,,-26.43991799,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,,,-11.07542297,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,,,-1.169654505,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,,,-5.773044464,%,3,
2011-12,2020-21,GVA Growth Rate,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",,,,-16.92778541,%,3,
2011-12,2020-21,Government Final Consumption Expenditure,Third Revised Estimates,,,,2305547.45,1480124.357,₹ Crore,3,825423.0930000001
2011-12,2020-21,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,,445532.3761,292294.2376,₹ Crore,3,153238.1385
2011-12,2020-21,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,,32320.36888,26808.56122,₹ Crore,3,5511.807660000002
2011-12,2020-21,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,,5762.090064,4243.291442,₹ Crore,3,1518.7986220000003
2011-12,2020-21,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,,47423.31488,30654.58456,₹ Crore,3,16768.73032
2011-12,2020-21,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",,,531038.1499,354000.6748,₹ Crore,3,177037.47509999998
2011-12,2020-21,Gross Capital Formation by Industry of Use,Third Revised Estimates,Construction,,,453765.2737,446812.1802,₹ Crore,3,6953.093500000017
2011-12,2020-21,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Electricity, Gas, Water Supply & Other Utility Services",,,347262.0741,278732.9219,₹ Crore,3,68529.15220000001
2011-12,2020-21,Gross Capital Formation by Industry of Use,Third Revised Estimates,Financial Services,,,58881.87742,46926.66472,₹ Crore,3,11955.212699999996
2011-12,2020-21,Gross Capital Formation by Industry of Use,Third Revised Estimates,Manufacturing,,,915543.4653,744554.3278,₹ Crore,3,170989.13750000007
2011-12,2020-21,Gross Capital Formation by Industry of Use,Third Revised Estimates,Mining and Quarrying,,,87236.21132,66191.67861,₹ Crore,3,21044.53271
2011-12,2020-21,Gross Capital Formation by Industry of Use,Third Revised Estimates,Other Services,,,401980.1969,309655.6225,₹ Crore,3,92324.57439999998
2011-12,2020-21,Gross Capital Formation by Industry of Use,Third Revised Estimates,Public Administration and Defence,,,587492.4122,455467.802,₹ Crore,3,132024.6102
2011-12,2020-21,Gross Capital Formation by Industry of Use,Third Revised Estimates,"Real Estate, Ownership of Dwelling & Professional Services",,,1234081.947,926285.9636,₹ Crore,3,307795.9833999999
